trade_date,top_n,cash,holdings_value,equity,turnover,gross_return,net_return,cost,benchmark_return
20241203,20,-5.169878828456423e-25,3782697.3277683984,3782697.3277683984,6.718290806262633e-16,-0.01069810856689346,-0.01069810856689346,2.9214317225172774e-12,0.0010789252898952828
20241204,20,3.2311742677852644e-26,3719211.28954006,3719211.28954006,9.519906649630824e-17,-0.016783272021870244,-0.016783272021870244,4.5036174892650264e-13,-0.00539852919027739
20241205,20,-3.2311742677852644e-27,3797664.3940433715,3797664.3940433715,4.3111587555788604e-17,0.021094016552367867,0.021094016552367867,2.0052664225548248e-13,-0.0022817886768612405
20241206,20,-6.462348535570529e-27,3800079.516090527,3800079.516090527,1.0715498252785074e-16,0.0006359493089866941,0.0006359493089866941,5.089277911335147e-13,0.0131457967245463
20241209,20,2.3283064365386963e-10,3683248.402141448,3683248.402141448,1.985225058733835,-0.028261613941713892,-0.030744386651486044,9434.733717513835,-0.0016535282354097625
20241210,20,-3.618915179919496e-25,3707703.4853533623,3707703.4853533623,9.18685277524137e-16,0.006639542203478843,0.006639542203478843,4.11532494128327e-12,0.007327765333219327
20241211,20,-1.9387045606711586e-26,3698301.9080429515,3698301.9080429515,1.0115969526191386e-16,-0.002535687480822002,-0.002535687480822002,4.690722294895975e-13,-0.00170338300760009
20241212,20,1.6155871338926322e-26,3768530.252832192,3768530.252832192,4.32547122480534e-17,0.01898934877017755,0.01898934877017755,2.0006126167937055e-13,0.00994627297803663
20241213,20,-2.261821987449685e-26,3730070.5202407194,3730070.5202407194,1.0300003062656374e-16,-0.010205499229459236,-0.010205499229459236,4.854411348910055e-13,-0.023662377167826598
20241216,20,-1.1641532182693481e-10,3707382.9061587085,3707382.9061587085,2.009439025544152,-0.003569299959276573,-0.006082355268861472,9373.873526017354,-0.005425430735347847
20241217,20,1.550963648536927e-25,3538709.800341864,3538709.800341864,8.720099348755277e-16,-0.04549654300251649,-0.04549654300251649,4.101351744983586e-12,0.002605371342234264
20241218,20,-5.169878828456423e-26,3571871.9537233976,3571871.9537233976,9.945363910017588e-17,0.009371255415838275,0.009371255415838275,4.401420302194288e-13,0.005062832968225184
20241219,20,-3.2311742677852644e-27,3592004.5058017615,3592004.5058017615,4.036420440531353e-17,0.005636414837709269,0.005636414837709269,1.8030986699562004e-13,0.0009065448300180634
20241220,20,3.2311742677852644e-27,3682616.397835544,3682616.397835544,9.881843990493996e-17,0.025225996205580303,0.025225996205580303,4.439173103987558e-13,-0.004491081973005184
20241223,20,5.820766091346741e-10,3466410.0543584786,3466410.054358479,1.9955549044458132,-0.05621429080807716,-0.05870998228437263,9190.674354543888,0.0014837270075716003
20241224,20,-3.618915179919496e-25,3478750.6672071973,3478750.6672071973,9.851258884733625e-16,0.003560055693123232,0.003560055693123232,3.979514308352957e-12,0.012740685196085622
20241225,20,2.5849394142282115e-26,3375213.1337962337,3375213.1337962337,1.0118026190374413e-16,-0.029762849745735065,-0.029762849745735065,4.401962276211219e-13,0.0004872118254637403
20241226,20,9.693522803355793e-27,3433443.3414580915,3433443.3414580915,3.789270391988445e-17,0.017252305366672882,0.017252305366672882,1.599499148892521e-13,0.00046441852805623185
20241227,20,-3.2311742677852644e-26,3459379.239202911,3459379.239202911,9.676784005239286e-17,0.007553902938093993,0.007553902938093993,4.155163783081165e-13,-0.0016174124605663476
20241230,20,-2.3283064365386963e-10,3318910.164057951,3318910.1640579505,1.9908917006601123,-0.038115424060924386,-0.040605283616527266,8613.368455183801,0.004527520975912136
20241231,20,5.686866711302065e-25,3344950.420323825,3344950.420323825,1.0713317027742428e-15,0.007846026249181737,0.007846026249181737,4.5632640506209295e-12,-0.016039789801335358
20250102,20,-2.5849394142282115e-26,3494090.3428056715,3494090.3428056715,1.0048238506177728e-16,0.044586586867080724,0.044586586867080724,4.203459181434871e-13,-0.029102488699299323
20250103,20,1.6155871338926322e-26,3356022.6025644834,3356022.6025644834,3.6154521872399094e-17,-0.0395146452138736,-0.0395146452138736,1.5798795112944737e-13,-0.011839194018461785
20250106,20,-2.5849394142282115e-26,3318879.3803933463,3318879.3803933463,9.30217504319392e-17,-0.011067631708664427,-0.011067631708664427,3.904240832662587e-13,-0.0016410144531968651
20250107,20,8.149072527885437e-10,3403315.781861253,3403315.781861254,1.9979798596762013,0.027939962565740606,0.0254412383790521,8292.964180490917,0.0071997925586930744
20250108,20,-1.0339757656912846e-25,3399352.518502181,3399352.518502181,1.2441625450285846e-15,-0.00116453000929162,-0.00116453000929162,4.887837823387979e-12,-0.0018150707349940953
20250109,20,-1.9387045606711586e-26,3533341.172913897,3533341.172913897,1.0138763117431054e-16,0.03941593397049448,0.03941593397049448,4.310308896665367e-13,-0.0024643624763153182
20250110,20,9.693522803355793e-27,3363554.960978982,3363554.960978982,3.7867556124183855e-17,-0.048052594874356425,-0.048052594874356425,1.6733241016909281e-13,-0.012539216550759513
20250113,20,-1.2924697071141057e-26,3297337.1371596884,3297337.1371596884,9.345815865415768e-17,-0.019686856491864968,-0.019686856491864968,3.9313613454871537e-13,-0.0026705028286013732
20250114,20,5.820766091346741e-10,3703740.871938575,3703740.8719385755,2.0197491665828746,0.12577805192464275,0.12325210249169771,8328.906871837218,0.026333420460855406
20250115,20,0.0,3719580.8187270514,3719580.8187270514,1.5837101244285502e-15,0.004276742713964499,0.004276742713964499,7.044548866301999e-12,-0.006416240428871345
20250116,20,2.5849394142282115e-26,3746809.901092058,3746809.901092058,1.0225045655652364e-16,0.007320470690653114,0.007320470690653114,4.756488705774499e-13,0.001147937342895089
20250117,20,3.2311742677852644e-27,3673272.400671298,3673272.400671298,3.759525043601043e-17,-0.019626696406275235,-0.019626696406275235,1.7616590366142989e-13,0.003146866542629967
20250120,20,-1.2924697071141057e-26,3690974.3444663095,3690974.3444663095,9.539656314305903e-17,0.00481912089933112,0.00481912089933112,4.38241073677208e-13,0.004546679156274047
20250121,20,4.656612873077393e-10,3656213.2285108333,3656213.228510834,1.9969733582925946,-0.00692040440847419,-0.009417869839055126,9218.080830466102,0.0007671927581140991
20250122,20,-7.237830359838992e-25,3483425.3528712513,3483425.3528712513,1.8671875417793506e-15,-0.0472586976854078,-0.0472586976854078,8.304866527565275e-12,-0.009288150425773356
20250123,20,-1.2924697071141057e-26,3493515.5050839474,3493515.5050839474,1.0852513566795196e-16,0.0028966178949059174,0.0028966178949059174,4.727854039639022e-13,0.0017717331022466531
20250124,20,0.0,3487228.2643256774,3487228.2643256774,3.856719201100579e-17,-0.00179968880891479,-0.00179968880891479,1.6850310565032325e-13,0.007655562720718434
20250127,20,4.52364397489937e-26,3391136.735825167,3391136.735825167,9.590045427318381e-17,-0.027555273477083864,-0.027555273477083864,4.1824258967373545e-13,-0.004117939283883265
20250205,20,-4.656612873077393e-10,3370376.624009408,3370376.6240094076,2.031447846504815,-0.0035812939024882917,-0.006121874000668326,8615.454501244876,-0.005762362551355316
20250206,20,5.169878828456423e-25,3591109.375532386,3591109.375532386,2.052746394113297e-15,0.0654920135484427,0.0654920135484427,8.885433937796587e-12,0.012581168146756472
20250207,20,1.2924697071141057e-26,3788999.929421206,3788999.929421206,1.1467562499669344e-16,0.055105688297083066,0.055105688297083066,5.150234017892218e-13,0.012977774668958997
20250210,20,3.2311742677852644e-26,3988654.8268834557,3988654.8268834557,4.324443009168824e-17,0.05269329669603562,0.05269329669603562,2.0491888765040893e-13,0.00214735119259557
20250211,20,-1.9387045606711586e-26,4109538.162223137,4109538.162223137,9.97127058056751e-17,0.030306792787615944,0.030306792787615944,4.973981557196299e-13,-0.004595312999142842
20250212,20,5.820766091346741e-10,4131782.1708688466,4131782.170868847,1.9670585636886133,0.007872829014692329,0.005412775783465884,10109.682634825147,0.009457950369587964
20250213,20,-6.203854594147708e-25,3980883.9607077134,3980883.9607077134,2.1314789901799063e-15,-0.036521337263382914,-0.036521337263382914,1.0722831722802658e-11,-0.0037557192387680516
20250214,20,3.877409121342317e-26,3892411.9019435234,3892411.9019435234,1.1097027840110279e-16,-0.022224224478138654,-0.022224224478138654,5.524759897476488e-13,0.008672852121708985
20250217,20,0.0,4065614.094746026,4065614.094746026,4.46720480310247e-17,0.044497395744787616,0.044497395744787616,2.17461244922653e-13,0.002129926858497555
20250218,20,-1.2924697071141057e-26,3905129.2199000022,3905129.2199000022,1.0514359153630409e-16,-0.03947371076202677,-0.03947371076202677,5.346088890973199e-13,-0.008769168289908702
20250219,20,3.4924596548080444e-10,4056560.2158365035,4056560.215836504,1.9905744562374865,0.04126692377912966,0.038777460977432066,9721.673928763837,0.006996887049368183
20250220,20,0.0,4199640.923400803,4199640.923400803,2.3262787573698835e-15,0.03527143687050982,0.03527143687050982,1.1627052866308059e-11,-0.0028588431505905954
20250221,20,-1.2924697071141057e-26,4292496.931470114,4292496.931470114,1.0963500544346908e-16,0.02211046367128877,0.02211046367128877,5.758224806123844e-13,0.012611202042792646
20250224,20,0.0,4320219.8200161,4320219.8200161,4.263923262406178e-17,0.006458452734756426,0.006458452734756426,2.289004192083862e-13,-0.00219359629040905
20250225,20,1.2924697071141057e-26,4416819.87031124,4416819.87031124,1.0321137972435514e-16,0.022359984982148307,0.022359984982148307,5.576486347378275e-13,-0.011100640451211952
20250226,20,3.4924596548080444e-10,4541081.405924284,4541081.405924284,2.0007882195504525,0.030635947809823705,0.028133711417189344,11051.927419203457,0.008735061870637661
20250227,20,-2.0679515313825692e-25,4721401.360093498,4721401.360093498,2.276280907369638e-15,0.03970859318530806,0.03970859318530806,1.2752724508409703e-11,0.0020643235292401307
20250228,20,0.0,4578222.584304896,4578222.584304896,9.982670066120056e-17,-0.03032548281084202,-0.03032548281084202,5.894471239062517e-13,-0.01967361890815733
20250303,20,-6.462348535570529e-27,4841493.306526917,4841493.306526917,3.985643131228603e-17,0.057505007101351424,0.057505007101351424,2.282036192642631e-13,-0.000404853543350181
20250304,20,6.462348535570529e-26,5087319.944531836,5087319.944531836,9.646877896769063e-17,0.05077496186424857,0.05077496186424857,5.841082386954714e-13,-0.0008365750079118994
20250305,20,4.656612873077393e-10,5117426.126514508,5117426.126514509,1.9768290268101998,0.008390158912203516,0.005917886492480928,12577.240789170824,0.004465589188650476
20250306,20,-1.0339757656912846e-24,4983542.61555219,4983542.61555219,2.4321850837137693e-15,-0.02616227526346493,-0.02616227526346493,1.5332995218850206e-11,0.013751525725120839
20250307,20,-3.877409121342317e-26,5051894.072445961,5051894.072445961,9.846726881510645e-17,0.01371543541746112,0.01371543541746112,6.137016387907911e-13,-0.0030894509881347343
20250310,20,3.2311742677852644e-26,5367403.917793834,5367403.917793834,4.1144669224039385e-17,0.06245377294601773,0.06245377294601773,2.599531147644752e-13,-0.003857110761489757
20250311,20,9.04728794979874e-26,5493135.832951436,5493135.832951436,9.65807191199596e-17,0.023425089127497856,0.023425089127497856,6.483088171433431e-13,0.0032106226381793945
20250312,20,4.656612873077393e-10,5382415.800524754,5382415.800524754,1.991451003966893,-0.01766551134021066,-0.020156070374686474,13680.979076360241,-0.003598757674812214
20250313,20,1.0339757656912846e-24,5415188.690020401,5415188.690020401,2.680129624139578e-15,0.006088881035993365,0.006088881035993365,1.7808038421085845e-11,-0.003985555727998191
20250314,20,3.877409121342317e-26,5526958.142748153,5526958.142748153,9.253136980070129e-17,0.020639992274642305,0.020639992274642305,6.266568624522916e-13,0.02428108769263604
20250317,20,-1.2924697071141057e-26,5616792.7834116835,5616792.7834116835,4.063152367069601e-17,0.01625390284190975,0.01625390284190975,2.8085133892448415e-13,-0.00243827823527365
20250318,20,3.877409121342317e-26,5670158.870690133,5670158.870690133,1.0342601660124716e-16,0.009501167184956305,0.009501167184956305,7.265163877725141e-13,0.0027360222995087558
20250319,20,9.313225746154785e-10,5318120.947608747,5318120.9476087475,1.9784160318010786,-0.059611820331383236,-0.06208607749971884,14029.431231406284,0.0006100970703337705
20250320,20,-4.1359030627651384e-25,5287954.675945557,5287954.675945557,3.0123422910852576e-15,-0.005672355322560829,-0.005672355322560829,1.956912407421467e-11,-0.008771752205892658
20250321,20,5.169878828456423e-26,5102236.781077356,5102236.781077356,9.246975214985501e-17,-0.035120931673831346,-0.035120931673831346,6.115255856232524e-13,-0.015168886637703216
20250324,20,-9.693522803355793e-27,5074723.787420283,5074723.787420283,4.196638806717556e-17,-0.005392339641921429,-0.005392339641921429,2.6778695443385315e-13,0.005148037563891261
20250325,20,-5.169878828456423e-26,5198234.880641332,5198234.880641332,1.0785366434113535e-16,0.02433848587527465,0.02433848587527465,6.845016958384222e-13,-0.0006489449174740258
20250326,20,6.984919309616089e-10,5149649.788397022,5149649.7883970225,1.9808954844555968,-0.006869101554079382,-0.0093464595886662,12877.888947226109,-0.00329031765698351
20250327,20,2.0679515313825692e-25,5288855.33843579,5288855.33843579,3.307348121341563e-15,0.027032042130791023,0.027032042130791023,2.0950835143618345e-11,0.003330929367335367
20250328,20,-5.169878828456423e-26,5121398.731099782,5121398.731099782,9.833954711416305e-17,-0.0316621644231877,-0.0316621644231877,6.504547758055267e-13,-0.004385476729204085
20250331,20,-9.693522803355793e-27,5035828.354770205,5035828.354770205,4.1771477069964734e-17,-0.016708399564741794,-0.016708399564741794,2.6754425920745495e-13,-0.007116070832446364
20250401,20,4.52364397489937e-26,5159055.603039647,5159055.603039647,1.0967480804617585e-16,0.024470104933722592,0.024470104933722592,6.907247475774283e-13,9.736821308825583e-05
20250402,20,4.656612873077393e-10,5155661.30431625,5155661.304316251,1.983590752963067,0.0018227985593426421,-0.0006579302462638159,12798.217844186775,-0.0008483971215664798
20250403,20,8.271806125530277e-25,5168439.785272549,5168439.785272549,3.431848060134257e-15,0.0024785338295205683,0.0024785338295205683,2.1894924626067887e-11,-0.005890866967951491
20250407,20,0.0,4343086.705084869,4343086.705084869,8.131819166271738e-17,-0.15969095403597833,-0.15969095403597833,5.256230328364266e-13,-0.07045514967046262
20250408,20,0.0,4757551.169573873,4757551.169573873,5.810089711781465e-17,0.09543085197994117,0.09543085197994117,3.1557933194833e-13,0.017082996163803488
20250409,20,-3.877409121342317e-26,5043058.016539686,5043058.016539686,1.0728119991682989e-16,0.060011303460428156,0.060011303460428156,6.383139046243152e-13,0.009870632380828193
20250410,20,0.0,5241208.472876265,5241208.472876265,2.0398396933989713,0.04184280165969323,0.039291726505367386,12865.220007818341,0.013106454027012049
20250411,20,-4.1359030627651384e-25,5330039.352356206,5330039.352356206,3.689659211254317e-15,0.01694854916373756,0.01694854916373756,2.41849338669986e-11,0.00412346061303448
20250414,20,3.2311742677852644e-26,5496081.521318597,5496081.521318597,8.333135720369401e-17,0.031152146914072976,0.031152146914072976,5.554770049786657e-13,0.0022998164492906703
20250415,20,-1.9387045606711586e-26,5478442.313259656,5478442.313259656,6.01934734518623e-17,-0.003209415288059514,-0.003209415288059514,4.1374216751220853e-13,0.0005566695508354425
20250416,20,5.169878828456423e-26,5344385.782891693,5344385.782891693,1.2054218354634166e-16,-0.02446982603859893,-0.02446982603859893,8.258921946885818e-13,0.003080265023603479
20250417,20,0.0,5458933.135561824,5458933.135561824,1.9839138260342026,0.023914344694716982,0.021433211845749867,13260.13112348607,-0.00015858162768633832
20250418,20,1.6543612251060553e-24,5505471.7107321005,5505471.7107321005,3.805179753568505e-15,0.008525214362327338,0.008525214362327338,2.5978266437623908e-11,7.976730744463367e-05
20250421,20,5.816113682013476e-26,5583331.259722461,5583331.259722461,8.238893592533169e-17,0.014142212162962409,0.014142212162962409,5.672710805580697e-13,0.003275685794360994
20250422,20,-1.6155871338926322e-26,5560723.831916619,5560723.831916619,5.73150922316922e-17,-0.004049093051119779,-0.004049093051119779,4.002115384080578e-13,-0.00024529175372134393
20250423,20,0.0,5569609.957073916,5569609.957073916,1.2300869515252053e-16,0.0015980159104995728,0.0015980159104995728,8.554494530610144e-13,0.0007743755325448909
20250424,20,-1.1641532182693481e-09,5513541.779788851,5513541.77978885,1.99098556925387,-0.007576828035799399,-0.010066804985841782,13868.200413840466,-0.0006667753928667475
20250425,20,-2.0679515313825692e-24,5479541.390372849,5479541.390372849,3.684686049821034e-15,-0.0061667056810265075,-0.0061667056810265075,2.598965954027157e-11,0.0006966308203342209
20250428,20,-3.2311742677852644e-26,4490806.623757272,4490806.623757272,8.515749112219896e-17,-0.18044115304114894,-0.18044115304114894,5.835717825217592e-13,-0.001419305239403923
20250429,20,3.2311742677852644e-26,4628797.101951925,4628797.101951925,4.455228625523523e-17,0.030727325791463755,0.030727325791463755,2.502197376419966e-13,-0.0017299734177331771
20250430,20,3.877409121342317e-26,5403732.766437399,5403732.766437399,1.0198316580075348e-16,0.16741620931249934,0.16741620931249934,5.903694125893076e-13,-0.0011936711113711418
20250506,20,-1.3969838619232178e-09,5478005.786793089,5478005.786793087,1.7497958439387162,0.01593310089472566,0.01374476192031504,11825.199020094578,0.01007059806997379
20250507,20,-4.3655745685100555e-11,5486968.919005687,5486968.919005687,0.2310870004258176,0.0019252067469064382,0.001636203494747912,1583.16148772547,0.006061269004120851
20250508,20,5.816113682013476e-26,5611425.122653992,5611425.122653992,7.38448327112415e-17,0.02268214117583489,0.02268214117583489,5.28572536505499e-13,0.005550983955379785
20250509,20,1.9387045606711586e-26,5642599.248454461,5642599.248454461,4.823781489455922e-17,0.005555473898175123,0.005555473898175123,3.385228693862713e-13,-0.0017492554886566758
20250512,20,0.0,5730963.631001435,5730963.631001435,7.97261527148151e-17,0.01566022654739796,0.01566022654739796,5.626097165967752e-13,0.011557771724635346
20250513,20,-6.984919309616089e-10,5676221.062769431,5676221.06276943,1.7894141482586172,-0.007314183800823493,-0.009552070429461046,12825.24687902644,0.0014518804456762346
20250514,20,1.1641532182693481e-10,5674785.647891291,5674785.647891291,0.22255861804014904,2.5455310313393653e-05,-0.0002528821309574214,1579.9048466987877,0.012050664094831687
20250515,20,4.52364397489937e-26,5783661.904663189,5783661.904663189,8.593119444059701e-17,0.019185968162930722,0.019185968162930722,5.51619535001103e-13,-0.009132557660878726
20250516,20,-2.261821987449685e-26,5728591.659096163,5728591.659096163,4.4624446758719516e-17,-0.00952169170238415,-0.00952169170238415,3.227772795586255e-13,-0.004636006272728532
20250519,20,-3.2311742677852644e-26,5818851.812180215,5818851.812180215,7.58230980875864e-17,0.015756080805782613,0.015756080805782613,5.432210696240343e-13,-0.003070156289188164
20250520,20,4.656612873077393e-10,5994978.367399987,5994978.367399987,1.7928424886148897,0.03251044032746697,0.03026826612959943,13046.879394485286,0.005422855831583195
20250521,20,-2.9103830456733704e-11,5938992.484272222,5938992.484272222,0.22351616889145734,-0.00905926154353387,-0.009338796522137538,1675.8061496603402,0.004671473451456354
20250522,20,-4.52364397489937e-26,5812383.759221917,5812383.759221917,9.995149465722749e-17,-0.021318216075469576,-0.021318216075469576,7.56944356858107e-13,-0.0006423277491894863
20250523,20,-6.462348535570529e-27,5678829.524535432,5678829.524535432,4.589748731878211e-17,-0.022977532148421465,-0.022977532148421465,3.3363407939067423e-13,-0.008071560769940644
20250526,20,2.5849394142282115e-26,5728040.433474395,5728040.433474395,7.359163002043423e-17,0.00866567815187036,0.00866567815187036,5.226542287627939e-13,-0.005709900802728041
20250527,20,9.313225746154785e-10,5706972.938321566,5706972.938321567,1.780191725457984,-0.001451605693329805,-0.0036779585265688253,12752.639047973835,-0.0053650848563330245
20250528,20,-1.1641532182693481e-10,5643002.11488197,5643002.11488197,0.2271004604092321,-0.010925221381951289,-0.01120923896625503,1620.8806676286345,-0.0008231240693037378
20250529,20,6.462348535570529e-27,5800277.8544524135,5800277.8544524135,7.689099107065431e-17,0.027870934011466897,0.027870934011466897,6.008781315130652e-13,0.005855530391425834
20250530,20,1.6155871338926322e-26,5688291.287790018,5688291.287790018,4.7193021531915925e-17,-0.01930710380993772,-0.01930710380993772,3.4233696557812384e-13,-0.004785938517424926
20250603,20,3.2311742677852644e-26,5861430.992797097,5861430.992797097,7.228452184503856e-17,0.030437911184106436,0.030437911184106436,5.142263830080039e-13,0.0030676269245482057
20250604,20,6.984919309616089e-10,5887996.466262497,5887996.466262498,1.763746398334299,0.006738036376801926,0.004532250485938638,12929.061784180733,0.004343235940006185
20250605,20,-4.3655745685100555e-11,5799297.220170238,5799297.220170238,0.2034286985489686,-0.014810005963406203,-0.01506441904313216,1497.9833143980818,0.002277949253231437
20250606,20,-6.462348535570529e-27,5819543.880692823,5819543.880692823,5.724447590592821e-17,0.0034912265665856257,0.0034912265665856257,4.3701854460404193e-13,-0.0009210957304880418
20250609,20,3.877409121342317e-26,5896331.408335228,5896331.408335228,4.746381307517062e-17,0.013194767359201443,0.013194767359201443,3.4544490112050676e-13,0.0029070330980449643
20250610,20,7.754818242684634e-26,5788110.8535567885,5788110.8535567885,7.797445374863416e-17,-0.018353879265581297,-0.018353879265581297,5.749915216181265e-13,-0.005091235023245155
20250611,20,-1.1641532182693481e-10,5861731.387216752,5861731.387216752,1.792929532647161,0.01496155114369846,0.012719268086360813,12978.58290092238,0.007543723327272378
20250612,20,8.731149137020111e-11,5902493.497599196,5902493.497599196,0.20511277098439132,0.007210456155924305,0.006953936932582172,1503.6467828892044,-0.0006229097475155543
20250613,20,0.0,5761378.861234666,5761378.861234666,6.684347532876427e-17,-0.0239076309735754,-0.0239076309735754,4.4974810147183945e-13,-0.007198244118646335
20250616,20,-2.261821987449685e-26,5829785.662357087,5829785.662357087,4.8008682466631183e-17,0.011873338443804782,0.011873338443804782,3.459182195084747e-13,0.002487693256285839
20250617,20,0.0,5879008.2998969685,5879008.2998969685,7.933960662368656e-17,0.008443301416330318,0.008443301416330318,5.784553541168325e-13,-0.0008819516551094031
20250618,20,-6.984919309616089e-10,5927236.87089177,5927236.870891769,1.7898920474597786,0.010442005802822285,0.008203521501346733,13160.067787563295,0.0011864989125354164
20250619,20,-1.1641532182693481e-10,5795933.078997929,5795933.078997929,0.20556179117088683,-0.021895533457925498,-0.022152614237278767,1523.7786741803834,-0.008227055543231554
20250620,20,9.693522803355793e-27,5669833.473464737,5669833.473464737,5.835990657449048e-17,-0.02175656685722005,-0.02175656685722005,4.812609326326815e-13,0.0009245422018608895
20250623,20,-1.6155871338926322e-26,5641127.166905173,5641127.166905173,4.642328630297871e-17,-0.005062989361841241,-0.005062989361841241,3.2917996827021737e-13,0.002926524815408671
20250624,20,3.877409121342317e-26,5866060.597890461,5866060.597890461,7.932603632223317e-17,0.03987384512529801,0.03987384512529801,5.596401432469435e-13,0.011957951441788905
20250625,20,0.0,5860400.040377324,5860400.040377324,1.786331826038468,0.0012690643524628786,-0.0009649674459845103,13104.965907306118,0.014352333286424601
20250626,20,0.0,5946366.589010836,5946366.589010836,0.21458896545288023,0.014937428483817072,0.014669058091804965,1572.757856183826,-0.00354708716738128
20250627,20,1.9387045606711586e-26,6008843.019015707,6008843.019015707,4.001771178080703e-17,0.01050665630341907,0.01050665630341907,2.97598779767454e-13,-0.006148398405025679
20250630,20,1.9387045606711586e-26,6236581.842692393,6236581.842692393,4.639178261758869e-17,0.037900611308363086,0.037900611308363086,3.486254866450625e-13,0.003651755342974017
20250701,20,3.877409121342317e-26,6269476.685035443,6269476.685035443,7.64451857104266e-17,0.005274498623247359,0.005274498623247359,5.962439434253311e-13,0.0016978571391006447
20250702,20,-5.820766091346741e-10,6223568.681149201,6223568.6811492,1.7862134131633738,-0.005088578148168543,-0.007322461856476892,14005.281826319842,0.00023407448889889437
20250703,20,-1.4551915228366852e-10,6282581.525783327,6282581.525783327,0.21079009123429246,0.00974577470435345,0.009482155280598814,1640.6535894226172,0.006182720125535335
20250704,20,-2.0324298136877835e-11,6229584.3810465075,6229584.3810465075,1.9962228696633407e-17,-0.008435568168804974,-0.008435568168804974,2.1947507614012895e-13,0.003562388906882541
20250707,20,-2.261821987449685e-26,6249062.914818886,6249062.914818886,4.218335212265312e-17,0.003126779024238191,0.003126779024238191,3.3881249472013016e-13,-0.004276225568990322
20250708,20,4.52364397489937e-26,6394754.182174828,6394754.182174828,7.906366558217957e-17,0.023314098344321854,0.023314098344321854,6.179012262371692e-13,0.008392593859549047
20250709,20,-6.984919309616089e-10,6335233.212611858,6335233.212611857,1.8033864256358196,-0.007052419988362035,-0.009307780700763102,14422.477347938939,-0.001763707246055457
20250710,20,-1.4551915228366852e-10,6368101.904329193,6368101.904329193,0.20762580222795257,0.005447899140657242,0.005188237056830358,1645.0198575158913,0.004665956105733837
20250711,20,-1.4551915228366852e-10,6256243.364433626,6256243.364433626,0.0,-0.01756544439396035,-0.01756544439396035,0.0,0.0011926860393338679
20250714,20,-2.3799540019167905e-11,6419494.0739650475,6419494.0739650475,1.9489810082987277e-17,0.02609404718165087,0.02609404718165087,2.1338274126008126e-13,0.0007125622726074088
20250715,20,-1.6155871338926322e-26,6540086.915169642,6540086.915169642,7.615910240509197e-17,0.018785412030158488,0.018785412030158488,6.23340073256193e-13,0.00034761460367627173
20250716,20,3.4924596548080444e-10,6644340.1894017765,6644340.1894017765,1.7915833036782014,0.01818125520107583,0.015940655771763623,14653.71500978265,-0.0029515575814113015
20250717,20,-1.3096723705530167e-10,6717871.823873244,6717871.823873244,0.21254629513169676,0.011332623371747674,0.011066807594944716,1766.1704487893762,0.00681001374051049
20250718,20,-1.3096723705530167e-10,6764291.70395125,6764291.70395125,0.0,0.006909908568520695,0.006909908568520695,0.0,0.005962982691001262
20250721,20,-1.3096723705530167e-10,6982292.9450840475,6982292.9450840475,0.0,0.03222824364677468,0.03222824364677468,0.0,0.006667063195941569
20250722,20,3.877409121342317e-26,6962134.288716999,6962134.288716999,4.9560819657212085e-17,-0.002887111229161743,-0.002887111229161743,4.98292966817478e-13,0.008163046119558537
20250723,20,5.820766091346741e-10,6912711.974136851,6912711.974136852,1.7884013098826785,-0.004862110489436078,-0.007098730436763123,15571.648426113801,0.00019672450184127221
20250724,20,2.9103830456733704e-11,7002990.6960625965,7002990.6960625965,0.2135292491818073,0.013326857537295567,0.013059812453276365,1846.0057499343798,0.0071043554995868785
20250725,20,-4.8467614016778965e-27,6972879.799167043,6972879.799167043,4.152799882895468e-18,-0.004299719677263503,-0.004299719677263503,2.18115142068951e-14,-0.005271922389312067
20250728,20,-4.8467614016778965e-27,7141488.142305115,7141488.142305115,0.0,0.0241805893682856,0.0241805893682856,0.0,0.0020984873048641717
20250729,20,-9.693522803355793e-27,7313537.932383512,7313537.932383512,3.154559575636388e-17,0.024091588006594833,0.024091588006594833,2.8174399454230004e-13,0.003917115239085778
20250730,20,3.4924596548080444e-10,7319670.896151201,7319670.896151201,1.7813270197029152,0.003066349533656032,0.000838576872697061,16292.899860651496,-0.00018949790929712051
20250731,20,0.0,7294967.269961459,7294967.269961459,0.21057594462897303,-0.0031116124512524657,-0.0033749640578419893,1927.6470902079047,-0.018222684852631565
20250801,20,2.4233807008389483e-27,7414165.699797296,7414165.699797296,7.905109937843678e-18,0.016339816948413466,0.016339816948413466,7.212045805654917e-14,-0.0050698411558057765
20250804,20,2.6904930515036488e-43,7598285.909925569,7598285.909925569,3.2661321927422954e-34,0.02483357097526251,0.02483357097526251,1.8161733955825237e-30,0.0038900068425371526
20250805,20,2.261821987449685e-26,7735114.137594958,7735114.137594958,3.098314872943328e-17,0.018007775607739474,0.018007775607739474,2.9442073841418376e-13,0.008044729775498416
20250806,20,1.862645149230957e-09,7772802.18487906,7772802.184879062,1.7991918850161674,0.007122447320682568,0.004872332406955504,17404.895680383543,0.0024455519136337145
20250807,20,2.0372681319713593e-10,7760456.116392403,7760456.116392403,0.20625408453756963,-0.0013304211927896992,-0.001588367771751198,2004.9677325335806,0.00028705585229782393
20250808,20,0.0,7795248.139337559,7795248.139337559,3.404732357331153e-17,0.0044832445958511435,0.0044832445958511435,2.285293086448753e-13,-0.0023572022613742583
